Login,Action_num,Action_zone,Action_type,Action_time,Duration,Action_area
М211БЭКОН090,16,ZoneArgText1,Click,1639832638,4,Argument
М211БЭКОН090,17,ZoneApp,Pause,1639832642,1,AppPause
М211БЭКОН090,18,ZoneApp,Resume,1639832643,2,AppResume
М211БЭКОН090,19,ZoneEssayText,Click,1639832645,12,Essay
М211БЭКОН090,20,ZoneArgPlusButton,Click,1639832657,1,Argument
М211БЭКОН090,21,ZoneArgRadio2,Click,1639832658,1,Argument
М211БЭКОН090,22,ZoneArgRadio2,Click,1639832659,1,Argument
М211БЭКОН090,23,ZoneApp,Pause,1639832660,1,AppPause
М211БЭКОН090,24,ZoneApp,Resume,1639832661,30,AppResume
М211БЭКОН090,25,ZoneArgSource2,Click,1639832691,5,Argument
М211БЭКОН090,26,ZoneArgText2,Click,1639832696,3,Argument
М211БЭКОН090,27,ZoneApp,Pause,1639832699,1,AppPause
М211БЭКОН090,28,ZoneApp,Resume,1639832700,3,AppResume
М211БЭКОН090,29,ZoneArgRadio2,Click,1639832703,27,Argument
М211БЭКОН090,30,ZoneArgRadio2,Click,1639832730,1,Argument
М211БЭКОН090,31,ZoneArgPlusButton,Click,1639832731,5,Argument
М211БЭКОН090,32,ZoneEssayText,Click,1639832736,6,Essay
М211БЭКОН090,33,ZoneApp,Pause,1639832742,84,AppPause
М211БЭКОН090,34,ZoneApp,Resume,1639832826,17,AppResume
М211БЭКОН090,35,ZoneEssaySourceButton,Click,1639832843,2,Essay
М211БЭКОН090,36,ZoneSourceMessageOk,Click,1639832845,3,Source
М211БЭКОН090,37,ZoneArgText3,Click,1639832848,8,Argument
М211БЭКОН090,38,ZoneApp,Pause,1639832856,4,AppPause
М211БЭКОН090,39,ZoneApp,Resume,1639832860,40,AppResume
М211БЭКОН090,40,ZoneArgText3,Click,1639832900,3,Argument
М211БЭКОН090,41,ZoneArgRadio3,Click,1639832903,43,Argument
М211БЭКОН090,42,ZoneArgRadio3,Click,1639832946,1,Argument
М211БЭКОН090,43,ZoneEndButton,Click,1639832947,1,End
М211БЭКОН090,44,ZoneEndPopupYes,Click,1639832948,2,End
М211БЭКОН090,45,,,1639832950,0,
М211БЭКОН091,1,ZoneReqText1,Click,1639837725,1,Request
М211БЭКОН091,2,ZoneApp,Pause,1639837726,2,AppPause
М211БЭКОН091,3,ZoneApp,Resume,1639837728,4,AppResume
М211БЭКОН091,4,ZoneReqText1,Click,1639837732,5,Request
М211БЭКОН091,5,ZoneApp,Pause,1639837737,6,AppPause
М211БЭКОН091,6,ZoneApp,Resume,1639837743,1,AppResume
М211БЭКОН091,7,ZoneReqEngine1,Click,1639837744,13,Request
М211БЭКОН091,8,ZoneReqEngine1,Click,1639837757,0,Request
М211БЭКОН091,9,ZoneArgText1,Click,1639837757,2,Argument
М211БЭКОН091,10,ZoneApp,Pause,1639837759,1,AppPause
М211БЭКОН091,11,ZoneApp,Resume,1639837760,4,AppResume
М211БЭКОН091,12,ZoneApp,Pause,1639837764,7,AppPause
М211БЭКОН091,13,ZoneApp,Resume,1639837771,3,AppResume
М211БЭКОН091,14,ZoneArgText1,Click,1639837774,2,Argument
М211БЭКОН091,15,ZoneArgText1,Click,1639837776,1,Argument
М211БЭКОН091,16,ZoneArgSource1,Click,1639837777,2,Argument
М211БЭКОН091,17,ZoneArgRadio1,Click,1639837779,2,Argument
М211БЭКОН091,18,ZoneArgRadio1,Click,1639837781,2,Argument
М211БЭКОН091,19,ZoneArgSource1,Click,1639837783,0,Argument
М211БЭКОН091,20,ZoneApp,Pause,1639837783,1,AppPause
М211БЭКОН091,21,ZoneApp,Resume,1639837784,1,AppResume
М211БЭКОН091,22,ZoneApp,Pause,1639837785,1,AppPause
М211БЭКОН091,23,ZoneApp,Resume,1639837786,2,AppResume
М211БЭКОН091,24,ZoneApp,Pause,1639837788,5,AppPause
М211БЭКОН091,25,ZoneApp,Resume,1639837793,2,AppResume
М211БЭКОН091,26,ZoneEssayText,Click,1639837795,1,Essay
М211БЭКОН091,27,ZoneEssayText,Click,1639837796,4,Essay
М211БЭКОН091,28,ZoneEssayText,Click,1639837800,18,Essay
М211БЭКОН091,29,ZoneEndButton,Click,1639837818,2,End
М211БЭКОН091,30,ZoneEndPopupYes,Click,1639837820,3,End
М211БЭКОН091,31,,,1639837823,0,
М211БЭКОН093,1,ZoneApp,Pause,1639833639,2,AppPause
М211БЭКОН093,2,ZoneApp,Resume,1639833641,6,AppResume
М211БЭКОН093,3,ZoneArgRadio1,Click,1639833647,50,Argument
М211БЭКОН093,4,ZoneReqEngine1,Click,1639833697,4,Request
М211БЭКОН093,5,ZoneReqText1,Click,1639833701,6,Request
М211БЭКОН093,6,ZoneReqText1,Click,1639833707,20,Request
М211БЭКОН093,7,ZoneApp,Pause,1639833727,158,AppPause
М211БЭКОН093,8,ZoneApp,Resume,1639833885,11,AppResume
М211БЭКОН093,9,ZoneArgText1,Click,1639833896,2,Argument
М211БЭКОН093,10,ZoneArgSource1,Click,1639833898,1,Argument
М211БЭКОН093,11,ZoneArgRadio1,Click,1639833899,3,Argument
М211БЭКОН093,12,ZoneArgRadio1,Click,1639833902,2,Argument
М211БЭКОН093,13,ZoneArgSource1,Click,1639833904,4,Argument
М211БЭКОН093,14,ZoneArgSource1,Click,1639833908,1,Argument
М211БЭКОН093,15,ZoneArgSource1,Click,1639833909,0,Argument
М211БЭКОН093,16,ZoneArgSource1,Click,1639833909,1,Argument
М211БЭКОН093,17,ZoneArgSource1,Click,1639833910,0,Argument
М211БЭКОН093,18,ZoneArgSource1,Click,1639833910,1,Argument
М211БЭКОН093,19,ZoneApp,Pause,1639833911,1,AppPause
М211БЭКОН093,20,ZoneApp,Resume,1639833912,28,AppResume
М211БЭКОН093,21,ZoneArgText1,Click,1639833940,2,Argument
М211БЭКОН093,22,ZoneArgText1,Click,1639833942,4,Argument
М211БЭКОН093,23,ZoneApp,Pause,1639833946,12,AppPause
М211БЭКОН093,24,ZoneApp,Resume,1639833958,6,AppResume
М211БЭКОН093,25,ZoneApp,Pause,1639833964,3,AppPause
М211БЭКОН093,26,ZoneApp,Resume,1639833967,77,AppResume
М211БЭКОН093,27,ZoneArgPlusButton,Click,1639834044,4,Argument
М211БЭКОН093,28,ZoneArgRadio2,Click,1639834048,1,Argument
М211БЭКОН093,29,ZoneArgRadio2,Click,1639834049,1,Argument
М211БЭКОН093,30,ZoneArgText2,Click,1639834050,2,Argument
М211БЭКОН093,31,ZoneArgSource2,Click,1639834052,2,Argument
М211БЭКОН093,32,ZoneArgSource1,Click,1639834054,1,Argument
М211БЭКОН093,33,ZoneArgSource1,Click,1639834055,1,Argument
М211БЭКОН093,34,ZoneApp,Pause,1639834056,1,AppPause
М211БЭКОН093,35,ZoneApp,Resume,1639834057,9,AppResume
М211БЭКОН093,36,ZoneArgSource2,Click,1639834066,2,Argument
М211БЭКОН093,37,ZoneArgSource2,Click,1639834068,3,Argument
М211БЭКОН093,38,ZoneArgSource1,Click,1639834071,19,Argument
М211БЭКОН093,39,ZoneApp,Pause,1639834090,3,AppPause
М211БЭКОН093,40,ZoneApp,Resume,1639834093,1,AppResume
М211БЭКОН093,41,ZoneApp,Pause,1639834094,1,AppPause
М211БЭКОН093,42,ZoneApp,Resume,1639834095,1,AppResume
М211БЭКОН093,43,ZoneApp,Pause,1639834096,0,AppPause
М211БЭКОН093,44,ZoneApp,Resume,1639834096,6,AppResume
М211БЭКОН093,45,ZoneApp,Pause,1639834102,128,AppPause
М211БЭКОН093,46,ZoneApp,Resume,1639834230,9,AppResume
М211БЭКОН093,47,ZoneArgPlusButton,Click,1639834239,3,Argument
М211БЭКОН093,48,ZoneArgRadio3,Click,1639834242,2,Argument
М211БЭКОН093,49,ZoneArgRadio3,Click,1639834244,2,Argument
М211БЭКОН093,50,ZoneArgText3,Click,1639834246,1,Argument
М211БЭКОН093,51,ZoneApp,Pause,1639834247,3,AppPause
М211БЭКОН093,52,ZoneApp,Resume,1639834250,20,AppResume
М211БЭКОН093,53,ZoneArgSource3,Click,1639834270,2,Argument
М211БЭКОН093,54,ZoneReqEngine1,Click,1639834272,8,Request
М211БЭКОН093,55,ZoneReqEngine1,Click,1639834280,3,Request
М211БЭКОН093,56,ZoneEssayText,Click,1639834283,8,Essay
М211БЭКОН093,57,ZoneApp,Pause,1639834291,24,AppPause
М211БЭКОН093,58,ZoneApp,Resume,1639834315,15,AppResume
М211БЭКОН093,59,ZoneEssaySourceButton,Click,1639834330,54,Essay
М211БЭКОН093,60,ZoneSourceMessageOk,Click,1639834384,4,Source
М211БЭКОН093,61,ZoneEssaySourceButton,Click,1639834388,2,Essay
М211БЭКОН093,62,ZoneSourceMessageOk,Click,1639834390,3,Source
М211БЭКОН093,63,ZoneEssayText,Click,1639834393,1,Essay
М211БЭКОН093,64,ZoneEssaySourceButton,Click,1639834394,9,Essay
М211БЭКОН093,65,ZoneApp,Pause,1639834403,4,AppPause
М211БЭКОН093,66,ZoneApp,Resume,1639834407,33,AppResume
М211БЭКОН093,67,ZoneSourceMessageOk,Click,1639834440,6,Source
М211БЭКОН093,68,ZoneEssaySourceButton,Click,1639834446,6,Essay
М211БЭКОН093,69,ZoneSourcePopupLink,Click,1639834452,4,Source
М211БЭКОН093,70,ZoneApp,Pause,1639834456,11,AppPause
М211БЭКОН093,71,ZoneApp,Resume,1639834467,3,AppResume
М211БЭКОН093,72,ZoneApp,Pause,1639834470,4,AppPause
М211БЭКОН093,73,ZoneApp,Resume,1639834474,14,AppResume
М211БЭКОН093,74,ZoneSourcePopupLink,Click,1639834488,3,Source
М211БЭКОН093,75,ZoneSourcePopupAdd,Click,1639834491,7,Source
М211БЭКОН093,76,ZoneEssayText,Click,1639834498,8,Essay
М211БЭКОН093,77,ZoneReqText1,Click,1639834506,6,Request
М211БЭКОН093,78,ZoneApp,Pause,1639834512,20,AppPause
М211БЭКОН093,79,ZoneApp,Resume,1639834532,34,AppResume
М211БЭКОН093,80,ZoneReqText1,Click,1639834566,1,Request
М211БЭКОН093,81,ZoneEndButton,Click,1639834567,5,End
М211БЭКОН093,82,ZoneEndPopupYes,Click,1639834572,2,End
М211БЭКОН093,83,,,1639834574,0,
М211БЭКОН094,1,ZoneApp,Pause,1639818391,44,AppPause
М211БЭКОН094,2,ZoneApp,Resume,1639818435,6,AppResume
М211БЭКОН094,3,ZoneApp,Pause,1639818441,5,AppPause
М211БЭКОН094,4,ZoneApp,Resume,1639818446,35,AppResume
М211БЭКОН094,5,ZoneApp,Pause,1639818481,8,AppPause
М211БЭКОН094,6,ZoneApp,Resume,1639818489,323,AppResume
М211БЭКОН094,7,ZoneApp,Pause,1639818812,13,AppPause
М211БЭКОН094,8,ZoneApp,Resume,1639818825,17,AppResume
М211БЭКОН094,9,ZoneReqText1,Click,1639818842,2,Request
М211БЭКОН094,10,ZoneReqEngine1,Click,1639818844,4,Request
М211БЭКОН094,11,ZoneArgText1,Click,1639818848,19,Argument
М211БЭКОН094,12,ZoneArgSource1,Click,1639818867,35,Argument
М211БЭКОН094,13,ZoneArgRadio1,Click,1639818902,1,Argument
М211БЭКОН094,14,ZoneArgText1,Click,1639818903,12,Argument
М211БЭКОН094,15,ZoneArgSource1,Click,1639818915,38,Argument
М211БЭКОН094,16,ZoneArgText1,Click,1639818953,99,Argument
М211БЭКОН094,17,ZoneArgPlusButton,Click,1639819052,7,Argument
М211БЭКОН094,18,ZoneArgText2,Click,1639819059,1,Argument
М211БЭКОН094,19,ZoneArgRadio2,Click,1639819060,46,Argument
М211БЭКОН094,20,ZoneApp,Pause,1639819106,4,AppPause
М211БЭКОН094,21,ZoneApp,Resume,1639819110,24,AppResume
М211БЭКОН094,22,ZoneArgSource2,Click,1639819134,1,Argument
М211БЭКОН094,23,ZoneApp,Pause,1639819135,36,AppPause
М211БЭКОН094,24,ZoneApp,Resume,1639819171,101,AppResume
М211БЭКОН094,25,ZoneArgPlusButton,Click,1639819272,87,Argument
М211БЭКОН094,26,ZoneArgText3,Click,1639819359,2,Argument
М211БЭКОН094,27,ZoneArgSource3,Click,1639819361,96,Argument
М211БЭКОН094,28,ZoneArgRadio3,Click,1639819457,8,Argument
М211БЭКОН094,29,ZoneArgPlusButton,Click,1639819465,12,Argument
М211БЭКОН094,30,ZoneArgText4,Click,1639819477,3,Argument
М211БЭКОН094,31,ZoneArgSource3,Click,1639819480,21,Argument
М211БЭКОН094,32,ZoneArgSource3,Click,1639819501,3,Argument
М211БЭКОН094,33,ZoneArgSource4,Click,1639819504,2,Argument
М211БЭКОН094,34,ZoneArgRadio4,Click,1639819506,2,Argument
М211БЭКОН094,35,ZoneArgPlusButton,Click,1639819508,6,Argument
М211БЭКОН094,36,ZoneArgText5,Click,1639819514,20,Argument
М211БЭКОН094,37,ZoneArgRadio5,Click,1639819534,104,Argument
М211БЭКОН094,38,ZoneArgRadio5,Click,1639819638,1,Argument
М211БЭКОН094,39,ZoneArgSource5,Click,1639819639,3,Argument
М211БЭКОН094,40,ZoneEssaySourceButton,Click,1639819642,12,Essay
М211БЭКОН094,41,ZoneSourceMessageOk,Click,1639819654,5,Source
М211БЭКОН094,42,ZoneEssayText,Click,1639819659,1,Essay
М211БЭКОН094,43,ZoneEssayText,Click,1639819660,77,Essay
М211БЭКОН094,44,ZoneEssayText,Click,1639819737,2,Essay
М211БЭКОН094,45,ZoneEssayText,Click,1639819739,28,Essay
М211БЭКОН094,46,ZoneEssayText,Click,1639819767,3,Essay
М211БЭКОН094,47,ZoneEssayText,Click,1639819770,8,Essay
М211БЭКОН094,48,ZoneEssayText,Click,1639819778,71,Essay
М211БЭКОН094,49,ZoneEssayText,Click,1639819849,11,Essay
М211БЭКОН094,50,ZoneEssayText,Click,1639819860,67,Essay
М211БЭКОН094,51,ZoneEssayText,Click,1639819927,3,Essay
М211БЭКОН094,52,ZoneEndButton,Click,1639819930,84,End
М211БЭКОН094,53,ZoneEndPopupYes,Click,1639820014,2,End
М211БЭКОН094,54,,,1639820016,0,
М211БЭКОН096,1,ZoneReqEngine1,Click,1639826225,26,Request
М211БЭКОН096,2,ZoneReqText1,Click,1639826251,134,Request
М211БЭКОН096,3,ZoneReqText1,Click,1639826385,38,Request
М211БЭКОН096,4,ZoneReqText1,Click,1639826423,1,Request
М211БЭКОН096,5,ZoneArgSource1,Click,1639826424,36,Argument
М211БЭКОН096,6,ZoneReqText1,Click,1639826460,0,Request
М211БЭКОН096,7,ZoneApp,Pause,1639826460,4,AppPause
М211БЭКОН096,8,ZoneApp,Resume,1639826464,0,AppResume
М211БЭКОН096,9,ZoneReqText1,Click,1639826464,97,Request
М211БЭКОН096,10,ZoneReqText1,Click,1639826561,4,Request
М211БЭКОН096,11,ZoneReqText1,Click,1639826565,1,Request
М211БЭКОН096,12,ZoneReqEngine1,Click,1639826566,12,Request
М211БЭКОН096,13,ZoneReqEngine1,Click,1639826578,5,Request
М211БЭКОН096,14,ZoneApp,Pause,1639826583,8,AppPause
М211БЭКОН096,15,ZoneApp,Resume,1639826591,103,AppResume
М211БЭКОН096,16,ZoneArgText1,Click,1639826694,1,Argument
М211БЭКОН096,17,ZoneApp,Pause,1639826695,48,AppPause
М211БЭКОН096,18,ZoneApp,Resume,1639826743,121,AppResume
М211БЭКОН096,19,ZoneArgText1,Click,1639826864,110,Argument
М211БЭКОН096,20,ZoneArgText1,Click,1639826974,1,Argument
М211БЭКОН096,21,ZoneArgText1,Click,1639826975,0,Argument
М211БЭКОН096,22,ZoneArgText1,Click,1639826975,4,Argument
М211БЭКОН096,23,ZoneArgText1,Click,1639826979,1,Argument
М211БЭКОН096,24,ZoneArgText1,Click,1639826980,3,Argument
М211БЭКОН096,25,ZoneArgText1,Click,1639826983,1,Argument
М211БЭКОН096,26,ZoneArgText1,Click,1639826984,5,Argument
М211БЭКОН096,27,ZoneArgText1,Click,1639826989,4,Argument
М211БЭКОН096,28,ZoneArgText1,Click,1639826993,11,Argument
М211БЭКОН096,29,ZoneArgText1,Click,1639827004,1,Argument
М211БЭКОН096,30,ZoneApp,Pause,1639827005,14,AppPause
М211БЭКОН096,31,ZoneApp,Resume,1639827019,14,AppResume
М211БЭКОН096,32,ZoneArgSource1,Click,1639827033,2,Argument
М211БЭКОН096,33,ZoneArgRadio1,Click,1639827035,1,Argument
М211БЭКОН096,34,ZoneArgRadio1,Click,1639827036,6,Argument
М211БЭКОН096,35,ZoneArgRadio1,Click,1639827042,0,Argument
М211БЭКОН096,36,ZoneArgPlusButton,Click,1639827042,1,Argument
М211БЭКОН096,37,ZoneApp,Pause,1639827043,4,AppPause
М211БЭКОН096,38,ZoneApp,Resume,1639827047,17,AppResume
М211БЭКОН096,39,ZoneArgText1,Click,1639827064,5,Argument
М211БЭКОН096,40,ZoneArgSource2,Click,1639827069,18,Argument
М211БЭКОН096,41,ZoneApp,Pause,1639827087,10,AppPause
М211БЭКОН096,42,ZoneApp,Resume,1639827097,23,AppResume
М211БЭКОН096,43,ZoneArgText2,Click,1639827120,2,Argument
М211БЭКОН096,44,ZoneApp,Pause,1639827122,8,AppPause
М211БЭКОН096,45,ZoneApp,Resume,1639827130,34,AppResume
М211БЭКОН096,46,ZoneArgText2,Click,1639827164,3,Argument
М211БЭКОН096,47,ZoneApp,Pause,1639827167,11,AppPause
М211БЭКОН096,48,ZoneApp,Resume,1639827178,39,AppResume
М211БЭКОН096,49,ZoneArgText2,Click,1639827217,3,Argument
М211БЭКОН096,50,ZoneArgSource2,Click,1639827220,8,Argument
М211БЭКОН096,51,ZoneApp,Pause,1639827228,4,AppPause
М211БЭКОН096,52,ZoneApp,Resume,1639827232,5,AppResume
М211БЭКОН096,53,ZoneArgRadio2,Click,1639827237,3,Argument
М211БЭКОН096,54,ZoneArgRadio2,Click,1639827240,1,Argument
М211БЭКОН096,55,ZoneEssayText,Click,1639827241,2,Essay
М211БЭКОН096,56,ZoneEssayText,Click,1639827243,24,Essay
М211БЭКОН096,57,ZoneEssayText,Click,1639827267,102,Essay
М211БЭКОН096,58,ZoneEssayText,Click,1639827369,3,Essay
М211БЭКОН096,59,ZoneEssayText,Click,1639827372,5,Essay
М211БЭКОН096,60,ZoneEssayText,Click,1639827377,4,Essay
М211БЭКОН096,61,ZoneEssayText,Click,1639827381,8,Essay
М211БЭКОН096,62,ZoneEssayText,Click,1639827389,2,Essay
М211БЭКОН096,63,ZoneEssayText,Click,1639827391,54,Essay
М211БЭКОН096,64,ZoneEssayText,Click,1639827445,16,Essay
М211БЭКОН096,65,ZoneEssayText,Click,1639827461,51,Essay
М211БЭКОН096,66,ZoneEssayText,Click,1639827512,1,Essay
М211БЭКОН096,67,ZoneEndButton,Click,1639827513,18,End
М211БЭКОН096,68,ZoneEndPopupYes,Click,1639827531,4,End
М211БЭКОН096,69,,,1639827535,0,
М211БЭКОН099,1,ZoneArgText1,Click,1639908706,13,Argument
М211БЭКОН099,2,ZoneReqEngine1,Click,1639908719,83,Request
М211БЭКОН099,3,ZoneReqEngine1,Click,1639908802,1,Request
М211БЭКОН099,4,ZoneReqPlusButton,Click,1639908803,4,Request
М211БЭКОН099,5,ZoneReqMinusButton2,Click,1639908807,2,Request
М211БЭКОН099,6,ZoneApp,Pause,1639908809,56,AppPause
М211БЭКОН099,7,ZoneApp,Resume,1639908865,196,AppResume
М211БЭКОН099,8,ZoneReqEngine1,Click,1639909061,4,Request
М211БЭКОН099,9,ZoneReqEngine1,Click,1639909065,2,Request
М211БЭКОН099,10,ZoneReqText1,Click,1639909067,1,Request
М211БЭКОН099,11,ZoneApp,Pause,1639909068,2,AppPause
М211БЭКОН099,12,ZoneApp,Resume,1639909070,7,AppResume
М211БЭКОН099,13,ZoneReqPlusButton,Click,1639909077,8,Request
М211БЭКОН099,14,ZoneReqEngine2,Click,1639909085,3,Request
М211БЭКОН099,15,ZoneReqEngine2,Click,1639909088,2,Request
М211БЭКОН099,16,ZoneApp,Pause,1639909090,2,AppPause
М211БЭКОН099,17,ZoneApp,Resume,1639909092,7,AppResume
М211БЭКОН099,18,ZoneReqText2,Click,1639909099,1,Request
М211БЭКОН099,19,ZoneApp,Pause,1639909100,13,AppPause
М211БЭКОН099,20,ZoneApp,Resume,1639909113,69,AppResume
М211БЭКОН099,21,ZoneReqPlusButton,Click,1639909182,6,Request
М211БЭКОН099,22,ZoneReqText3,Click,1639909188,1,Request
М211БЭКОН099,23,ZoneReqEngine3,Click,1639909189,2,Request
М211БЭКОН099,24,ZoneReqEngine3,Click,1639909191,2,Request
М211БЭКОН099,25,ZoneApp,Pause,1639909193,21,AppPause
М211БЭКОН099,26,ZoneApp,Resume,1639909214,484,AppResume
М211БЭКОН099,27,ZoneArgPlusButton,Click,1639909698,2,Argument
М211БЭКОН099,28,ZoneReqPlusButton,Click,1639909700,2,Request
М211БЭКОН099,29,ZoneReqText4,Click,1639909702,2,Request
М211БЭКОН099,30,ZoneReqEngine4,Click,1639909704,3,Request
М211БЭКОН099,31,ZoneReqEngine4,Click,1639909707,1,Request
М211БЭКОН099,32,ZoneArgMinusButton2,Click,1639909708,12,Argument
М211БЭКОН099,33,ZoneArgText1,Click,1639909720,13,Argument
М211БЭКОН099,34,ZoneArgSource1,Click,1639909733,2,Argument
М211БЭКОН099,35,ZoneArgRadio1,Click,1639909735,1,Argument
М211БЭКОН099,36,ZoneArgRadio1,Click,1639909736,2,Argument
М211БЭКОН099,37,ZoneArgText1,Click,1639909738,2,Argument
М211БЭКОН099,38,ZoneApp,Pause,1639909740,1,AppPause
М211БЭКОН099,39,ZoneApp,Resume,1639909741,37,AppResume
М211БЭКОН099,40,ZoneArgSource1,Click,1639909778,5,Argument
М211БЭКОН099,41,ZoneReqText4,Click,1639909783,4,Request
М211БЭКОН099,42,ZoneArgSource1,Click,1639909787,5,Argument
М211БЭКОН099,43,ZoneArgPlusButton,Click,1639909792,3,Argument
М211БЭКОН099,44,ZoneArgText2,Click,1639909795,4,Argument
М211БЭКОН099,45,ZoneArgText2,Click,1639909799,85,Argument
М211БЭКОН099,46,ZoneArgRadio2,Click,1639909884,93,Argument
М211БЭКОН099,47,ZoneArgRadio2,Click,1639909977,1,Argument
М211БЭКОН099,48,ZoneArgPlusButton,Click,1639909978,1,Argument
М211БЭКОН099,49,ZoneApp,Pause,1639909979,2,AppPause
М211БЭКОН099,50,ZoneApp,Resume,1639909981,31,AppResume
М211БЭКОН099,51,ZoneArgText3,Click,1639910012,2,Argument
М211БЭКОН099,52,ZoneArgRadio3,Click,1639910014,61,Argument
М211БЭКОН099,53,ZoneArgRadio3,Click,1639910075,2,Argument
М211БЭКОН099,54,ZoneArgSource3,Click,1639910077,1,Argument
